preview_action,target_table,write_now,company_id,id_policy,block_id_resolution,target_type,target_code,target_id_resolution,relation_type,confidence,source_column,publish_plan,soft_delete_plan,phase_dependency
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_10 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-15-2022,existing_document:019e5a3b-efb8-41b4-a358-3e9ebf48e8a1,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_10 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-16-2022,existing_document:324a1982-5f65-4c08-b58a-5d3d51b3c313,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_10 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-32-2022,existing_document:1ecf0642-c1a6-4b52-bfcb-2ae42bf71948,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_10 -> candidate_block_at_stage2_apply",record_form_template,JL-7.10-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_11 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-08-2022,existing_document:a12b02c2-21f7-4001-b8ee-4ee9d9567135,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_11 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-19-2022,existing_document:08a10a34-01c9-4837-aad7-86290d378669,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_11 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-26-2022,existing_document:6d5eeaed-64c1-468c-9034-dc0d0e7c72b7,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_7_11 -> candidate_block_at_stage2_apply",record_form_template,JL-7.11-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_1 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-08-2022,existing_document:a12b02c2-21f7-4001-b8ee-4ee9d9567135,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_1 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-19-2022,existing_document:08a10a34-01c9-4837-aad7-86290d378669,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_1 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-20-2022,existing_document:3245dde8-3e65-49a7-a7e8-f2f7d693df78,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_1 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-21-2022,existing_document:c6c027a5-54ba-4287-b4cd-c9234e7f0f39,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_1 -> candidate_block_at_stage2_apply",record_form_template,JL-8.8-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_1 -> candidate_block_at_stage2_apply",record_form_template,JL-8.9-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_2 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-08-2022,existing_document:a12b02c2-21f7-4001-b8ee-4ee9d9567135,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_2 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-13-2022,existing_document:f2c5ae01-5460-4db5-b283-820da27c57fd,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_2 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-19-2022,existing_document:08a10a34-01c9-4837-aad7-86290d378669,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_2 -> candidate_block_at_stage2_apply",record_form_template,JL-8.3-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_3 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-08-2022,existing_document:a12b02c2-21f7-4001-b8ee-4ee9d9567135,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_3 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-26-2022,existing_document:6d5eeaed-64c1-468c-9034-dc0d0e7c72b7,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_3 -> candidate_block_at_stage2_apply",record_form_template,JL-8.3-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_4 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-06-2022,existing_document:0f711c80-d608-48e4-97a6-5c8f7b559c65,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_4 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-19-2022,existing_document:08a10a34-01c9-4837-aad7-86290d378669,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_4 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-26-2022,existing_document:6d5eeaed-64c1-468c-9034-dc0d0e7c72b7,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_4 -> candidate_block_at_stage2_apply",record_form_template,JL-8.4-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_5 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-17-2022,existing_document:e9b11461-f4e2-4620-a013-ea79c4038120,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_5 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-18-2022,existing_document:b3f04a33-b9a3-4646-972a-02ea638bbb62,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_5 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-32-2022,existing_document:1ecf0642-c1a6-4b52-bfcb-2ae42bf71948,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_5 -> candidate_block_at_stage2_apply",record_form_template,JL-8.5-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_6 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-12-2022,existing_document:5b384f91-1fa4-4c2e-9031-6921449cdd6c,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_6 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-18-2022,existing_document:b3f04a33-b9a3-4646-972a-02ea638bbb62,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_6 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-20-2022,existing_document:3245dde8-3e65-49a7-a7e8-f2f7d693df78,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_6 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-21-2022,existing_document:c6c027a5-54ba-4287-b4cd-c9234e7f0f39,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_6 -> candidate_block_at_stage2_apply",record_form_template,JL-8.6-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_7 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-15-2022,existing_document:019e5a3b-efb8-41b4-a358-3e9ebf48e8a1,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_7 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-16-2022,existing_document:324a1982-5f65-4c08-b58a-5d3d51b3c313,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_7 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-20-2022,existing_document:3245dde8-3e65-49a7-a7e8-f2f7d693df78,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_7 -> candidate_block_at_stage2_apply",record_form_template,JL-8.7-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_8 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-15-2022,existing_document:019e5a3b-efb8-41b4-a358-3e9ebf48e8a1,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_8 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-16-2022,existing_document:324a1982-5f65-4c08-b58a-5d3d51b3c313,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_8 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-19-2022,existing_document:08a10a34-01c9-4837-aad7-86290d378669,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_8 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-20-2022,existing_document:3245dde8-3e65-49a7-a7e8-f2f7d693df78,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_8 -> candidate_block_at_stage2_apply",record_form_template,JL-8.8-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_9 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-16-2022,existing_document:324a1982-5f65-4c08-b58a-5d3d51b3c313,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_9 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-19-2022,existing_document:08a10a34-01c9-4837-aad7-86290d378669,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_9 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-20-2022,existing_document:3245dde8-3e65-49a7-a7e8-f2f7d693df78,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_9 -> candidate_block_at_stage2_apply",procedure_document,XZTC/CX-21-2022,existing_document:c6c027a5-54ba-4287-b4cd-c9234e7f0f39,implements,review_required,procedure_doc_numbers,after_human_review,0,manual_revision_human_decision_required
create_block_link_after_block_apply,qms_document_block_links,no,00000000-0000-0000-0000-000000000001,qms_uuid_at_stage2_apply_time,"manual_v5_candidate_8_9 -> candidate_block_at_stage2_apply",record_form_template,JL-8.9-01,candidate_record_template_after_phase1_apply,requires_record,review_required,record_template_numbers,after_human_review,0,manual_revision_human_decision_required
